Gene_id_NCBI	OrthologueCluster_ortho_cluster
2542660	EOG09260L2B
2543109	EOG09260L2B
2541903	EOG09260L2B
2	EOG09260L2B
852423	EOG09260L2B
2	EOG09260L2C
9	EOG09260L6J
2	EOG09260L6J
9	EOG09260LAW
2	EOG09260LAW
9	EOG09260LBK
2	EOG09260LBK
856825	EOG09260LBU
2	EOG09260LBU
2	EOG09260LDI
856451	EOG09260LHD
9	EOG09260LJ8
855465	EOG09260LJ8
1	EOG09260LJ8
2	EOG09260LJ8
9	EOG09260LJK
855597	EOG09260LJU
9	EOG09260LJU
2540392	EOG09260LJU
856577	EOG09260LJU
2	EOG09260LJU
1	EOG09260LPK
9	EOG09260LPK
9	EOG09260LRX
851925	EOG09260LRX
1	EOG09260LRX
2	EOG09260LRX
9	EOG09260LS9
851272	EOG09260LS9
1	EOG09260LS9
2	EOG09260LS9
1	EOG09260LUZ
2	EOG09260LUZ
2542453	EOG09260LUZ
9	EOG09260LVD
2	EOG09260LVD
855026	EOG09260LVD
1	EOG09260LVK
2	EOG09260LVK
853607	EOG09260LXN
2	EOG09260LXN
9	EOG09260LZ7
1	EOG09260LZ7
2	EOG09260LZ7
853783	EOG09260LZ7
855894	EOG09260M0I
9	EOG09260M0I
1	EOG09260M0I
2	EOG09260M0I
856655	EOG09260M44
9	EOG09260M44
2	EOG09260M44
9	EOG09260M6J
1	EOG09260M6J
9	EOG09260M87
2	EOG09260M87
851102	EOG09260M87
9	EOG09260M9X
1	EOG09260M9X
2	EOG09260M9X
850806	EOG09260MBW
9	EOG09260MBW
2	EOG09260MBW
9	EOG09260MCJ
9	EOG09260MG4
2539882	EOG09260MG4
852497	EOG09260MG4
2	EOG09260MG4
9	EOG09260MKC
2	EOG09260MKC
2	EOG09260ML1
852878	EOG09260ML1
856133	EOG09260MM0
1	EOG09260MM0
2	EOG09260MM0
2	EOG09260MNB
852857	EOG09260MNR
2	EOG09260MNR
1	EOG09260MPO
2	EOG09260MPO
851680	EOG09260MRB
2	EOG09260MRB
854156	EOG09260MRU
2	EOG09260MRU
2	EOG09260MT9
9	EOG09260MT9
2	EOG09260MYT
2	EOG09260MZU
850630	EOG09260N08
1	EOG09260N08
2	EOG09260N08
1	EOG09260N2T
855102	EOG09260N2T
2	EOG09260N2T
9	EOG09260N53
851364	EOG09260N53
2	EOG09260N53
9	EOG09260N99
850920	EOG09260N99
1	EOG09260N99
2	EOG09260N9I
1	EOG09260N9Y
9	EOG09260N9Y
850760	EOG09260NAN
2	EOG09260NAN
1	EOG09260NC6
2	EOG09260NC6
852372	EOG09260NC6
9	EOG09260NCC
1	EOG09260NCC
9	EOG09260NE0
855920	EOG09260NE0
2	EOG09260NE0
9	EOG09260NHB
855258	EOG09260NHB
1	EOG09260NHB
2	EOG09260NHB
9	EOG09260NHN
2539649	EOG09260NHN
852169	EOG09260NHN
2	EOG09260NHN
9	EOG09260NJW
1	EOG09260NJW
854735	EOG09260NJW
2	EOG09260NJW
2539284	EOG09260NKE
854183	EOG09260NKE
9	EOG09260NKE
850578	EOG09260NKE
2	EOG09260NKE
852960	EOG09260NKE
9	EOG09260NKP
2	EOG09260NKP
856098	EOG09260NL7
2	EOG09260NL7
1	EOG09260NNR
2	EOG09260NNR
9	EOG09260NRV
2	EOG09260NRV
851337	EOG09260NWN
2	EOG09260NWN
9	EOG09260NXC
854999	EOG09260NXC
1	EOG09260NXC
2	EOG09260NXC
9	EOG09260NXJ
853226	EOG09260NXJ
2	EOG09260NXJ
9	EOG09260NY2
852618	EOG09260NY2
2	EOG09260NY2
9	EOG09260NZ5
2541832	EOG09260NZ5
2	EOG09260NZ5
9	EOG09260NZ8
854163	EOG09260NZ8
2	EOG09260NZ8
855252	EOG09260O42
2	EOG09260O42
1	EOG09260O4E
2	EOG09260O4E
2541867	EOG09260O6A
2542492	EOG09260O6A
9	EOG09260O6A
856612	EOG09260O6A
855130	EOG09260O6A
853733	EOG09260O6A
2	EOG09260O6A
854480	EOG09260O6H
2	EOG09260O6H
9	EOG09260O7E
1	EOG09260O7E
2	EOG09260O7E
2	EOG09260O7R
9	EOG09260OCI
851482	EOG09260OCI
1	EOG09260OCI
2	EOG09260OCI
850949	EOG09260OE9
9	EOG09260OE9
2	EOG09260OE9
853353	EOG09260OEV
2	EOG09260OEV
9	EOG09260OFV
2	EOG09260OFV
852606	EOG09260OGE
2	EOG09260OGE
2	EOG09260OGP
9	EOG09260OHH
2543474	EOG09260OIG
1	EOG09260OIG
2539355	EOG09260OIG
2	EOG09260OIG
9	EOG09260OJY
1	EOG09260OJY
855630	EOG09260OLB
1	EOG09260OLB
2	EOG09260OLB
9	EOG09260OLY
2	EOG09260OLY
9	EOG09260OM6
850561	EOG09260OM6
2	EOG09260OM6
9	EOG09260OP5
2	EOG09260OP5
2	EOG09260OPV
9	EOG09260OQ8
1	EOG09260OQ8
852612	EOG09260OQ8
2	EOG09260OQ8
1	EOG09260OUZ
2	EOG09260OUZ
1	EOG09260OWN
9	EOG09260OZU
855301	EOG09260OZU
2	EOG09260OZU
856478	EOG09260P2K
2	EOG09260P2K
1	EOG09260P3Q
856799	EOG09260P5R
2	EOG09260P5R
9	EOG09260P6C
853346	EOG09260P6C
2	EOG09260P94
856182	EOG09260PA2
9	EOG09260PA2
2539919	EOG09260PA2
855786	EOG09260PA2
2	EOG09260PA2
850838	EOG09260PA2
853522	EOG09260PFR
1	EOG09260PFV
2	EOG09260PI1
855155	EOG09260PI1
2539465	EOG09260PIJ
9	EOG09260PIJ
2	EOG09260PIJ
856909	EOG09260PIJ
851580	EOG09260PJ9
9	EOG09260PJ9
2	EOG09260PJ9
9	EOG09260PN4
1	EOG09260PN4
1	EOG09260POU
2538936	EOG09260PSW
852539	EOG09260PSW
1	EOG09260PSW
2	EOG09260PSW
855611	EOG09260PSW
853870	EOG09260PU3
850686	EOG09260PU3
9	EOG09260PU3
1	EOG09260PU3
2	EOG09260PU3
2	EOG09260PZQ
2	EOG09260Q00
1	EOG09260Q19
2	EOG09260Q19
854199	EOG09260Q1F
1	EOG09260Q1F
851857	EOG09260Q1F
2	EOG09260Q1F
2540833	EOG09260Q3L
854500	EOG09260Q3L
2	EOG09260Q3L
854408	EOG09260Q5O
1	EOG09260Q5O
855962	EOG09260Q5O
2	EOG09260Q5O
9	EOG09260Q6K
854430	EOG09260Q6K
2	EOG09260Q6K
854106	EOG09260Q7B
9	EOG09260Q7B
1	EOG09260Q7B
2	EOG09260Q7B
851725	EOG09260QAD
850824	EOG09260QAD
9	EOG09260QAD
2	EOG09260QAD
9	EOG09260QCR
2	EOG09260QCR
9	EOG09260QDJ
1	EOG09260QDJ
2	EOG09260QDJ
851431	EOG09260QH9
851113	EOG09260QH9
2542744	EOG09260QH9
2	EOG09260QH9
1	EOG09260QIZ
2	EOG09260QIZ
2	EOG09260QJF
1	EOG09260QJH
854187	EOG09260QK3
9	EOG09260QK3
1	EOG09260QK3
2	EOG09260QK3
853384	EOG09260QKJ
2	EOG09260QKJ
2	EOG09260QM3
1	EOG09260QNB
855665	EOG09260QNB
2	EOG09260QNB
1	EOG09260QPJ
2	EOG09260QPJ
856576	EOG09260QPO
9	EOG09260QPO
2	EOG09260QPO
9	EOG09260QRV
850312	EOG09260QVP
1	EOG09260QVP
2	EOG09260QVP
9	EOG09260QVQ
851214	EOG09260QVQ
2541531	EOG09260QVQ
2	EOG09260QVQ
2541983	EOG09260QVQ
850399	EOG09260QXH
9	EOG09260QXH
1	EOG09260QXH
2	EOG09260QXH
9	EOG09260QXR
855768	EOG09260QY7
1	EOG09260QY7
2	EOG09260QY7
1	EOG09260QYC
1	EOG09260R1U
2	EOG09260R1U
854786	EOG09260R84
2	EOG09260R84
850494	EOG09260R8X
9	EOG09260R8X
853801	EOG09260R8X
2	EOG09260R8X
853990	EOG09260R8X
9	EOG09260R9L
850627	EOG09260R9L
2	EOG09260R9L
852258	EOG09260RA8
856130	EOG09260RA8
856680	EOG09260RA8
2540630	EOG09260RA8
2538838	EOG09260RA8
2	EOG09260RA8
852501	EOG09260RA8
850980	EOG09260RA8
9	EOG09260RBE
856732	EOG09260RDB
2540006	EOG09260RDB
2540057	EOG09260RDB
855745	EOG09260RDB
852757	EOG09260RDB
2542978	EOG09260RDB
2	EOG09260RDB
853961	EOG09260RDB
1	EOG09260REO
2	EOG09260REO
852398	EOG09260RER
1	EOG09260RER
2	EOG09260RER
853300	EOG09260REY
2542228	EOG09260REY
850641	EOG09260REY
1	EOG09260REY
2542326	EOG09260REY
2539312	EOG09260REY
2	EOG09260REY
2541889	EOG09260REY
856188	EOG09260RF0
852414	EOG09260RF0
1	EOG09260RF0
2	EOG09260RF0
9	EOG09260RGH
852477	EOG09260RGH
2	EOG09260RGH
855223	EOG09260RNZ
2	EOG09260RNZ
856869	EOG09260ROS
2	EOG09260ROS
9	EOG09260RQ2
2	EOG09260RQ2
2	EOG09260RQE
850983	EOG09260RRC
2	EOG09260RRC
852259	EOG09260RRN
1	EOG09260RRN
2	EOG09260RRN
851797	EOG09260RS7
1	EOG09260RS7
2	EOG09260RS7
1	EOG09260RTC
2	EOG09260RTC
856111	EOG09260RU6
2	EOG09260RU6
2541539	EOG09260RUM
1	EOG09260RUM
2	EOG09260RUM
2	EOG09260RV8
855596	EOG09260RVQ
9	EOG09260RVQ
2	EOG09260RVQ
853760	EOG09260RWO
9	EOG09260RWO
1	EOG09260RWO
850334	EOG09260RWO
2	EOG09260RWO
1	EOG09260RYV
853524	EOG09260RZH
856254	EOG09260S2Z
2	EOG09260S2Z
2	EOG09260S3B
850440	EOG09260S3L
2	EOG09260S3L
1	EOG09260S52
2	EOG09260S52
9	EOG09260S5R
1	EOG09260S5R
2	EOG09260S5R
853846	EOG09260S5R
853902	EOG09260S84
2	EOG09260S84
9	EOG09260SAH
852431	EOG09260SAH
2	EOG09260SAH
855633	EOG09260SCK
2	EOG09260SCK
1	EOG09260SFI
2	EOG09260SFI
853167	EOG09260SFI
2	EOG09260SIZ
856470	EOG09260SIZ
1	EOG09260SJ7
2	EOG09260SJ7
852110	EOG09260SJ7
9	EOG09260SJV
2	EOG09260SJV
851125	EOG09260SJV
1	EOG09260SK3
9	EOG09260SL3
852875	EOG09260SL3
2	EOG09260SL3
2	EOG09260SL7
9	EOG09260SLX
2	EOG09260SLX
9	EOG09260SOJ
1	EOG09260SOJ
2	EOG09260SOJ
9	EOG09260SPI
1	EOG09260SPI
2	EOG09260SPI
854678	EOG09260SR2
1	EOG09260SR2
2	EOG09260SR2
9	EOG09260SRF
855109	EOG09260SRF
853757	EOG09260SRF
2	EOG09260SRF
2	EOG09260SRV
2	EOG09260STT
9	EOG09260SU2
2	EOG09260SU2
1	EOG09260SV9
2	EOG09260SV9
2	EOG09260SVP
1	EOG09260SWD
2	EOG09260SWD
2	EOG09260SX1
853941	EOG09260SXQ
1	EOG09260SXQ
852271	EOG09260SXQ
2	EOG09260SXQ
9	EOG09260SYM
1	EOG09260SZ3
2	EOG09260SZ3
2540464	EOG09260SZX
854363	EOG09260SZX
9	EOG09260SZX
2542440	EOG09260SZX
2	EOG09260SZX
9	EOG09260T23
851623	EOG09260T23
2540044	EOG09260T23
2	EOG09260T23
9	EOG09260T28
853287	EOG09260T28
2	EOG09260T28
855906	EOG09260T4S
2	EOG09260T4S
9	EOG09260T9E
854941	EOG09260TAG
1	EOG09260TAG
856426	EOG09260TAG
2	EOG09260TAG
1	EOG09260TBV
2	EOG09260TBV
9	EOG09260TDF
850292	EOG09260TDF
850458	EOG09260TDF
2	EOG09260TDF
9	EOG09260TDY
851933	EOG09260TDY
1	EOG09260TDY
2	EOG09260TDY
853513	EOG09260TFD
9	EOG09260TFD
1	EOG09260TFD
2	EOG09260TFD
1	EOG09260TG8
2	EOG09260TG8
9	EOG09260TG9
2	EOG09260TG9
1	EOG09260THJ
2	EOG09260THJ
9	EOG09260THV
1	EOG09260THV
852766	EOG09260THV
2	EOG09260THV
9	EOG09260TLW
853160	EOG09260TLW
2	EOG09260TLW
9	EOG09260TPA
1	EOG09260TPA
2	EOG09260TPA
855500	EOG09260TPT
1	EOG09260TPT
2	EOG09260TPT
2541068	EOG09260TR4
9	EOG09260TR4
2	EOG09260TR4
2	EOG09260TRP
9	EOG09260TTB
2	EOG09260TTB
856835	EOG09260TTE
852212	EOG09260TTE
1	EOG09260TTE
2	EOG09260TTE
850808	EOG09260TUR
2	EOG09260TUR
853181	EOG09260TUT
2	EOG09260TUT
9	EOG09260TUZ
9	EOG09260TVA
852862	EOG09260TVA
1	EOG09260TVA
2	EOG09260TVA
851564	EOG09260TWS
852286	EOG09260TWS
1	EOG09260TWS
2	EOG09260TWS
855747	EOG09260TYF
9	EOG09260TYF
850403	EOG09260TYF
853241	EOG09260TYF
2	EOG09260TYF
9	EOG09260U2C
1	EOG09260U2C
2	EOG09260U2C
2	EOG09260U30
1	EOG09260U4I
852275	EOG09260U6R
9	EOG09260U6R
1	EOG09260U6R
2540128	EOG09260U6R
2	EOG09260U6R
1	EOG09260U6U
852305	EOG09260U8J
2	EOG09260U8J
9	EOG09260UA2
1	EOG09260UA2
852468	EOG09260UA2
2	EOG09260UA2
2	EOG09260UC1
1	EOG09260UC1
9	EOG09260UDM
1	EOG09260UDM
1	EOG09260UFU
1	EOG09260UIJ
9	EOG09260UJK
852735	EOG09260UJK
1	EOG09260UJK
2	EOG09260UJK
855318	EOG09260ULY
854929	EOG09260ULY
855805	EOG09260ULY
1	EOG09260UM2
2	EOG09260UM2
852728	EOG09260UVS
1	EOG09260UVS
9	EOG09260UXC
855403	EOG09260UXC
1	EOG09260UXC
2	EOG09260UXC
2543059	EOG09260UXE
853978	EOG09260UXE
856350	EOG09260UXE
2540937	EOG09260UXE
853979	EOG09260UXE
2	EOG09260UXE
850678	EOG09260UXE
850884	EOG09260UY7
853436	EOG09260UY7
856498	EOG09260UY8
2540710	EOG09260UY8
855678	EOG09260UY8
1	EOG09260UY8
854697	EOG09260UY8
2	EOG09260UY8
1	EOG09260V0I
2	EOG09260V0I
2	EOG09260V0V
856887	EOG09260V1B
851641	EOG09260V1B
2	EOG09260V1B
850304	EOG09260V5Q
1	EOG09260V5Q
2	EOG09260V5Q
9	EOG09260V6N
1	EOG09260V6N
856895	EOG09260V8Q
1	EOG09260V8Q
2	EOG09260V8Q
856278	EOG09260VCG
2	EOG09260VCG
9	EOG09260VDL
2	EOG09260VDL
9	EOG09260VDW
1	EOG09260VEY
2	EOG09260VEY
851924	EOG09260VEY
2	EOG09260VG9
2	EOG09260VGS
853177	EOG09260VHV
1	EOG09260VHV
2	EOG09260VHV
2	EOG09260VK5
1	EOG09260VNQ
2	EOG09260VNQ
2542082	EOG09260VP6
2538969	EOG09260VP6
856324	EOG09260VP6
2	EOG09260VP6
853218	EOG09260VP6
9	EOG09260VPU
856009	EOG09260VPU
2	EOG09260VPU
2	EOG09260VSF
2	EOG09260VSV
852736	EOG09260VSV
9	EOG09260VTA
850749	EOG09260VTA
1	EOG09260VTA
2	EOG09260VTA
855387	EOG09260VTN
2	EOG09260VTN
1	EOG09260VV8
2	EOG09260VV8
9	EOG09260VYK
853871	EOG09260VYK
1	EOG09260VYK
2	EOG09260VYK
853636	EOG09260W1G
9	EOG09260W1G
2	EOG09260W1G
2	EOG09260W4R
855083	EOG09260W52
1	EOG09260W52
2	EOG09260W52
1	EOG09260W6L
2	EOG09260W6L
9	EOG09260W8D
2	EOG09260W8D
851686	EOG09260W8D
2539123	EOG09260W9L
853252	EOG09260W9L
2	EOG09260W9L
9	EOG09260WA1
2541164	EOG09260WA1
856311	EOG09260WA1
2	EOG09260WA1
2	EOG09260WA8
9	EOG09260WC0
851591	EOG09260WCZ
1	EOG09260WCZ
2	EOG09260WCZ
1	EOG09260WFF
852053	EOG09260WFF
2	EOG09260WFF
855509	EOG09260WG2
9	EOG09260WG2
2	EOG09260WG2
851212	EOG09260WGT
9	EOG09260WGT
1	EOG09260WGT
2	EOG09260WGT
854495	EOG09260WJR
2541350	EOG09260WJR
855288	EOG09260WJR
1	EOG09260WJR
854808	EOG09260WJR
2	EOG09260WJR
1	EOG09260WNP
855110	EOG09260WTD
9	EOG09260WTW
2	EOG09260WTW
2	EOG09260WU5
852180	EOG09260WU6
2	EOG09260WU6
854912	EOG09260WUA
9	EOG09260WUA
2	EOG09260WUA
850863	EOG09260WUS
2	EOG09260WUS
1	EOG09260WW9
850962	EOG09260WXH
9	EOG09260WXH
853371	EOG09260WXN
1	EOG09260WXN
2	EOG09260WXN
9	EOG09260WYQ
2	EOG09260WYQ
854339	EOG09260WYQ
1	EOG09260X1G
2	EOG09260X1G
9	EOG09260X3U
852833	EOG09260X4C
9	EOG09260X4C
853071	EOG09260X4C
2	EOG09260X4C
851018	EOG09260X84
854040	EOG09260X84
854670	EOG09260X84
2	EOG09260X84
9	EOG09260XBB
1	EOG09260XBB
2	EOG09260XBB
9	EOG09260XC9
2	EOG09260XC9
9	EOG09260XDK
853888	EOG09260XDK
853363	EOG09260XDK
2	EOG09260XDK
2541188	EOG09260XDK
1	EOG09260XGF
2	EOG09260XGF
9	EOG09260XH5
2	EOG09260XH5
854124	EOG09260XH5
9	EOG09260XHP
9	EOG09260XKX
1	EOG09260XKX
2	EOG09260XKX
850935	EOG09260XL0
9	EOG09260XL0
1	EOG09260XL0
2	EOG09260XL0
9	EOG09260XMI
856514	EOG09260XMI
2	EOG09260XMI
852858	EOG09260XOG
2	EOG09260XOG
1	EOG09260XQ0
2	EOG09260XQ0
1	EOG09260XQ9
852060	EOG09260XQ9
2	EOG09260XQ9
856063	EOG09260XQV
1	EOG09260XQV
2	EOG09260XQV
2	EOG09260XRX
1	EOG09260XRX
9	EOG09260XSR
852246	EOG09260XSR
2	EOG09260XSR
9	EOG09260XYO
1	EOG09260XYO
2	EOG09260XYO
2	EOG09260Y00
854560	EOG09260Y1S
1	EOG09260Y1S
855322	EOG09260Y1S
854924	EOG09260Y1S
2	EOG09260Y1S
856223	EOG09260Y2Q
9	EOG09260Y2Q
2	EOG09260Y2Q
2	EOG09260Y84
1	EOG09260YC9
9	EOG09260YG8
2	EOG09260YG8
9	EOG09260YHU
850846	EOG09260YHU
851245	EOG09260YHU
2	EOG09260YHU
851942	EOG09260YJQ
856491	EOG09260YJQ
2	EOG09260YJQ
2	EOG09260YKC
1	EOG09260YKD
2	EOG09260YKD
1	EOG09260YKK
856196	EOG09260YKK
2	EOG09260YKK
1	EOG09260YM7
2	EOG09260YM7
853419	EOG09260YMF
1	EOG09260YMF
2	EOG09260YMF
854184	EOG09260YNX
2	EOG09260YNX
854773	EOG09260YS9
856186	EOG09260YS9
1	EOG09260YS9
2	EOG09260YS9
852768	EOG09260YSK
2	EOG09260YSK
2541663	EOG09260YSR
851312	EOG09260YSR
851536	EOG09260YSR
855538	EOG09260YSR
9	EOG09260YSR
854441	EOG09260YSR
2	EOG09260YSR
852820	EOG09260YUU
1	EOG09260YUU
2	EOG09260YUU
9	EOG09260YWZ
2	EOG09260YWZ
9	EOG09260Z2N
2	EOG09260Z2N
2	EOG09260Z2U
2	EOG09260Z3F
1	EOG09260Z3H
853982	EOG09260Z3H
2	EOG09260Z3H
851634	EOG09260Z3X
1	EOG09260Z3X
854331	EOG09260Z5E
9	EOG09260Z5E
1	EOG09260Z5E
2	EOG09260Z5E
856832	EOG09260Z70
2541607	EOG09260Z70
9	EOG09260Z70
852218	EOG09260Z70
2	EOG09260Z70
2539141	EOG09260Z9W
855651	EOG09260Z9W
9	EOG09260Z9W
851607	EOG09260Z9W
2	EOG09260Z9W
1	EOG09260ZD4
2	EOG09260ZD4
9	EOG09260ZEH
2	EOG09260ZEH
850785	EOG09260ZEI
9	EOG09260ZEI
851700	EOG09260ZEI
2	EOG09260ZEI
851440	EOG09260ZFC
2	EOG09260ZFC
9	EOG09260ZFD
1	EOG09260ZFD
2	EOG09260ZFD
856775	EOG09260ZG2
9	EOG09260ZG2
1	EOG09260ZG2
2	EOG09260ZG2
9	EOG09260ZHI
1	EOG09260ZJ0
2539879	EOG09260ZJ0
2	EOG09260ZJ0
854111	EOG09260ZLN
851216	EOG09260ZLN
2	EOG09260ZLN
2	EOG09260ZPS
1	EOG09260ZW7
2	EOG09260ZW7
850372	EOG09260ZWT
1	EOG09260ZWT
2	EOG09260ZWT
856918	EOG09260ZWU
2	EOG09260ZWU
850291	EOG09260ZX3
2	EOG09260ZYU
2	EOG09260ZZC
855605	EOG09260ZZC
9	EOG0926100U
2	EOG0926100U
856220	EOG0926102Z
9	EOG0926102Z
1	EOG0926102Z
2	EOG0926102Z
853170	EOG09261031
9	EOG09261031
2	EOG09261031
850502	EOG0926103V
1	EOG0926103V
855080	EOG0926103V
2	EOG0926103V
2	EOG0926103Z
1	EOG0926105I
856117	EOG0926105I
2	EOG0926105I
9	EOG09261062
854698	EOG09261062
1	EOG09261062
2	EOG09261062
9	EOG09261072
852365	EOG09261072
2541798	EOG09261072
2	EOG09261072
852713	EOG09261072
9	EOG0926109W
853590	EOG0926109W
2	EOG0926109W
855852	EOG092610AJ
1	EOG092610AJ
855851	EOG092610AJ
1	EOG092610B2
9	EOG092610IB
2	EOG092610IB
1	EOG092610KH
2	EOG092610KH
855742	EOG092610KH
9	EOG092610LP
856473	EOG092610LP
2	EOG092610LP
851533	EOG092610LQ
2	EOG092610LQ
1	EOG092610PN
854535	EOG092610PN
2	EOG092610PN
856320	EOG092610QT
1	EOG092610QT
2	EOG092610QT
850835	EOG092610RE
1	EOG092610RE
2	EOG092610RE
854336	EOG092610TN
9	EOG092610TN
1	EOG092610TN
2	EOG092610TN
855158	EOG092610VI
1	EOG092610VI
2	EOG092610VI
1	EOG092610VJ
1	EOG092610ZY
851196	EOG092610ZY
2	EOG092610ZY
851665	EOG09261127
9	EOG09261127
2	EOG09261127
9	EOG0926112A
852371	EOG0926112A
2	EOG0926112A
9	EOG09261145
2	EOG09261145
856268	EOG09261145
853025	EOG09261145
9	EOG0926114A
2	EOG0926114A
852592	EOG0926115P
1	EOG0926115P
2	EOG0926115P
9	EOG0926115V
2	EOG0926115V
851561	EOG0926115V
9	EOG0926116N
854195	EOG0926116N
2	EOG0926116N
1	EOG0926119C
1	EOG092611BY
9	EOG092611FB
1	EOG092611FB
2	EOG092611FB
854780	EOG092611FI
2	EOG092611FI
855474	EOG092611G7
1	EOG092611G7
2	EOG092611G7
9	EOG092611H2
854869	EOG092611HB
1	EOG092611HB
2	EOG092611HB
1	EOG092611MO
856263	EOG092611O1
2	EOG092611O1
2543360	EOG092611O1
853209	EOG092611Y3
853235	EOG092611Y3
854008	EOG092611Y3
9	EOG092611Y3
853214	EOG092611Y3
853204	EOG092611Y3
2	EOG092611Y3
852602	EOG092611Y3
1	EOG09261225
851342	EOG09261225
2	EOG09261225
2540259	EOG0926126H
9	EOG0926126H
854676	EOG0926126H
1	EOG0926126H
2	EOG0926126H
853224	EOG0926126H
9	EOG0926126K
855800	EOG0926126K
852752	EOG09261290
2543105	EOG09261290
9	EOG09261290
856084	EOG09261290
2	EOG09261290
850793	EOG0926129I
2	EOG0926129I
9	EOG092612AK
853423	EOG092612AK
2	EOG092612AK
2	EOG092612AM
9	EOG092612CC
851041	EOG092612CC
1	EOG092612CC
2	EOG092612CC
854444	EOG092612EC
855076	EOG092612EC
1	EOG092612EC
2	EOG092612EC
2542415	EOG092612F7
856423	EOG092612F7
1	EOG092612F7
854394	EOG092612F7
2	EOG092612F7
1	EOG092612FE
1	EOG092612I6
1	EOG092612J3
853359	EOG092612J3
2	EOG092612J3
855068	EOG092612LP
2	EOG092612LP
9	EOG092612MV
1	EOG092612MV
2	EOG092612MV
850919	EOG092612MX
9	EOG092612MX
2	EOG092612MX
9	EOG092612MY
850628	EOG092612MY
2	EOG092612MY
2	EOG092612O3
2	EOG092612P2
855622	EOG092612QT
1	EOG092612QT
2	EOG092612QT
853710	EOG092612QT
851820	EOG092612SR
2	EOG092612SR
9	EOG092612V1
851632	EOG092612XD
2	EOG092612XD
1	EOG092612XH
9	EOG09261311
855321	EOG09261311
2	EOG09261311
1	EOG0926131E
2	EOG0926131E
854371	EOG0926131E
853784	EOG09261321
1	EOG09261321
2	EOG09261321
853267	EOG0926132R
1	EOG0926132R
2	EOG0926132R
9	EOG0926133I
851249	EOG0926133I
1	EOG0926133I
2	EOG0926133I
9	EOG0926135W
1	EOG09261360
850941	EOG0926137U
2	EOG0926137U
853253	EOG092613A3
2	EOG092613A3
9	EOG092613EF
2	EOG092613EF
855417	EOG092613HT
1	EOG092613HT
854034	EOG092613HT
9	EOG092613L3
1	EOG092613L3
856737	EOG092613L3
855114	EOG092613L3
2	EOG092613L3
2542875	EOG092613NA
851259	EOG092613NA
2539225	EOG092613NA
850636	EOG092613NA
853418	EOG092613NA
852203	EOG092613NA
856840	EOG092613NA
1	EOG092613NA
2	EOG092613NA
850934	EOG092613O5
1	EOG092613O5
1	EOG092613QA
2	EOG092613QA
853161	EOG092613QA
9	EOG092613QV
856796	EOG092613QV
855348	EOG092613R2
1	EOG092613R2
2	EOG092613R2
856571	EOG092613S3
2	EOG092613S3
855228	EOG092613UB
1	EOG092613UB
2	EOG092613UB
2	EOG092613W6
9	EOG092613WI
850715	EOG092613WI
855149	EOG092613WI
2	EOG092613WI
1	EOG092613ZX
2	EOG092613ZX
855135	EOG092613ZX
852276	EOG09261404
2	EOG09261404
854134	EOG0926140N
1	EOG0926140N
850572	EOG0926140N
2	EOG0926140N
9	EOG0926140Q
2	EOG0926140Q
851707	EOG0926140Q
9	EOG0926142H
852945	EOG0926142H
2	EOG0926142H
855277	EOG0926142Y
854475	EOG0926142Y
2	EOG0926142Y
2	EOG09261468
1	EOG0926146A
2	EOG0926146A
850510	EOG0926146A
852373	EOG09261476
2	EOG09261476
855804	EOG0926147L
850836	EOG0926147L
9	EOG0926147L
2541480	EOG0926147L
2	EOG0926147L
2	EOG0926149N
853497	EOG092614AQ
2	EOG092614AQ
856077	EOG092614DJ
2	EOG092614DJ
856758	EOG092614E6
2539509	EOG092614E6
2	EOG092614E6
853930	EOG092614IW
2	EOG092614IW
9	EOG092614JH
1	EOG092614JH
854552	EOG092614JH
2	EOG092614JH
9	EOG092614MA
2	EOG092614MA
9	EOG092614N0
2543668	EOG092614O9
1	EOG092614O9
854818	EOG092614O9
2	EOG092614O9
1	EOG092614QM
2	EOG092614QM
850744	EOG092614UB
9	EOG092614UB
2	EOG092614UB
9	EOG092614UE
851908	EOG092614UE
2	EOG092614UE
9	EOG092614W1
1	EOG092614W1
2	EOG092614W1
9	EOG092614YH
2	EOG092614YH
853144	EOG092614YH
856376	EOG092614ZG
2	EOG092614ZG
1	EOG0926151E
2	EOG0926151E
9	EOG0926157K
2	EOG0926157K
1	EOG0926158N
855561	EOG0926158N
2	EOG0926158N
854162	EOG0926158Y
2	EOG0926158Y
9	EOG092615CC
2	EOG092615CC
851406	EOG092615CC
1	EOG092615CX
2	EOG092615CX
2540393	EOG092615D7
1	EOG092615D7
853668	EOG092615D7
2	EOG092615D7
856155	EOG092615D9
854522	EOG092615F0
851599	EOG092615F0
851850	EOG092615F0
855817	EOG092615F0
852174	EOG092615F0
851675	EOG092615F0
851913	EOG092615F0
852280	EOG092615F0
851792	EOG092615F0
852299	EOG092615F0
851794	EOG092615F0
851793	EOG092615F0
856624	EOG092615F0
853486	EOG092615F0
854962	EOG092615F0
854312	EOG092615F0
854365	EOG092615F0
856257	EOG092615F0
854313	EOG092615F0
850340	EOG092615F0
851674	EOG092615F0
854963	EOG092615F0
854969	EOG092615F0
854049	EOG092615F0
856879	EOG092615F0
2	EOG092615F0
855070	EOG092615F0
855062	EOG092615F0
850959	EOG092615F0
852279	EOG092615F0
851795	EOG092615F0
855672	EOG092615F0
1	EOG092615F0
