Gene_id_NCBI;OrthologueCluster_ortho_cluster
855660;EOG092618X2
854685;EOG092618X2
854686;EOG092618X2
856443;EOG092618ZP
853699;EOG092618ZP
851807;EOG0926195C
855859;EOG092619B3
850549;EOG092619BO
852605;EOG092619CT
852605;EOG092619CT
854538;EOG092619EA
850777;EOG092619GP
855117;EOG092619L1
851034;EOG092619M9
852887;EOG092619M9
852466;EOG092619M9
851770;EOG092619MJ
856012;EOG092619NK
854662;EOG092619RJ
854542;EOG092619SE
853832;EOG092619VG
855682;EOG092619WE
852445;EOG09261A2L
850945;EOG09261A35
856438;EOG09261A3I
855478;EOG09261A3K
851994;EOG09261A5G
855792;EOG09261A8D
853574;EOG09261ABB
855132;EOG09261ACJ
854099;EOG09261ADU
855870;EOG09261ADU
856239;EOG09261ADU
855764;EOG09261AEK
853965;EOG09261AER
851217;EOG09261AH9
856227;EOG09261AMX
852984;EOG09261AMX
852011;EOG09261AUL
850503;EOG09261AWQ
856664;EOG09261AYM
853510;EOG09261AYM
856794;EOG09261B00
856114;EOG09261B00
853271;EOG09261B14
851501;EOG09261B18
856447;EOG09261B2Z
854027;EOG09261B2Z
850721;EOG09261B2Z
853667;EOG09261B3Q
856370;EOG09261B4D
850420;EOG09261B6Y
855369;EOG09261B7H
855204;EOG09261B9E
852577;EOG09261BAT
853732;EOG09261BI1
855131;EOG09261BI1
854536;EOG09261BJ6
852573;EOG09261BKS
853388;EOG09261BKS
853374;EOG09261BP0
853445;EOG09261BPJ
855674;EOG09261BPZ
854693;EOG09261BPZ
854985;EOG09261BQ4
854640;EOG09261BUY
850497;EOG09261C0G
851153;EOG09261C0X
854946;EOG09261C0X
855396;EOG09261C1E
852332;EOG09261C73
856590;EOG09261CCX
852681;EOG09261CEG
855386;EOG09261CEG
851932;EOG09261CM0
853207;EOG09261CPN
852601;EOG09261CPN
851350;EOG09261CPN
853625;EOG09261CPN
856412;EOG09261CQG
852837;EOG09261CR4
851006;EOG09261CRO
856901;EOG09261CWO
854145;EOG09261CXO
853735;EOG09261CXP
855253;EOG09261CXQ
854013;EOG09261CZD
855539;EOG09261D3V
854295;EOG09261D4D
850845;EOG09261D7O
855970;EOG09261DB5
851962;EOG09261DG0
852641;EOG09261DG1
853344;EOG09261DGU
856413;EOG09261DHR
856724;EOG09261DJC
856102;EOG09261DJH
856358;EOG09261DL8
853758;EOG09261DM4
856513;EOG09261DM4
855528;EOG09261DM6
853288;EOG09261DMC
851067;EOG09261DMJ
852932;EOG09261DMJ
850624;EOG09261DRB
855361;EOG09261DTF
851222;EOG09261DTT
850893;EOG09261DW8
852292;EOG09261DY6
856648;EOG09261DZZ
852216;EOG09261DZZ
855343;EOG09261E1K
852436;EOG09261E1K
852266;EOG09261E2W
852059;EOG09261E4F
856669;EOG09261EAB
854255;EOG09261EBW
851105;EOG09261EGJ
853182;EOG09261EHX
851702;EOG09261EKS
852861;EOG09261EKU
855774;EOG09261EM7
851756;EOG09261EMF
853717;EOG09261ETM
853338;EOG09261EU7
854417;EOG09261EY9
855335;EOG09261F73
853520;EOG09261F9G
850786;EOG09261FAB
851969;EOG09261FAX
853407;EOG09261FGK
853885;EOG09261FGK
850772;EOG09261FH7
851685;EOG09261FH7
851542;EOG09261FHB
855502;EOG09261FM4
855224;EOG09261G1Y
855836;EOG09261G1Y
851374;EOG09261G2X
850747;EOG09261G4F
852565;EOG09261G4F
850391;EOG09261G4Z
856699;EOG09261G4Z
854419;EOG09261G92
856668;EOG09261G9H
851888;EOG09261GA3
855995;EOG09261GB3
855034;EOG09261GJS
851563;EOG09261GMA
850609;EOG09261GMA
856555;EOG09261GOU
852090;EOG09261GOU
853473;EOG09261GPK
854911;EOG09261GU6
852334;EOG09261GVW
853341;EOG09261GYD
851905;EOG09261H19
852482;EOG09261H1I
851698;EOG09261H5E
852099;EOG09261H60
854559;EOG09261H8K
853088;EOG09261H8K
856392;EOG09261HB6
853841;EOG09261HB6
851767;EOG09261HEO
853527;EOG09261HM3
856287;EOG09261HND
853045;EOG09261HND
855086;EOG09261HNJ
855257;EOG09261HNZ
855168;EOG09261HQU
852540;EOG09261HVX
852771;EOG09261HVX
856145;EOG09261HXC
853108;EOG09261HZD
855663;EOG09261I0F
851049;EOG09261I1G
851029;EOG09261I1I
855263;EOG09261I8J
856539;EOG09261IAC
852672;EOG09261IAC
851384;EOG09261IBF
853358;EOG09261IBJ
850352;EOG09261ICI
854300;EOG09261IEH
856104;EOG09261IEV
856657;EOG09261IFQ
852088;EOG09261IOS
852262;EOG09261ISR
855810;EOG09261ISV
855810;EOG09261ISV
854443;EOG09261IW8
856115;EOG09261IXT
852160;EOG09261IZW
852159;EOG09261IZW
852161;EOG09261IZW
851185;EOG09261IZW
856630;EOG09261IZW
856633;EOG09261IZW
850478;EOG09261IZW
856629;EOG09261IZW
856628;EOG09261IZW
856336;EOG09261IZW
854630;EOG09261IZW
853231;EOG09261IZW
851184;EOG09261IZW
854906;EOG09261IZW
856334;EOG09261IZW
851189;EOG09261IZW
851187;EOG09261IZW
853213;EOG09261IZW
851189;EOG09261IZW
856940;EOG09261IZW
855377;EOG09261IZW
851189;EOG09261IZW
853213;EOG09261IZW
850545;EOG09261IZZ
850963;EOG09261J0P
851317;EOG09261J0W
856021;EOG09261J1A
854449;EOG09261J1A
854846;EOG09261J42
852238;EOG09261J42
852309;EOG09261J42
854237;EOG09261J42
854364;EOG09261J42
850938;EOG09261J42
856353;EOG09261J4C
852716;EOG09261J7W
851380;EOG09261JB6
850955;EOG09261JCQ
855261;EOG09261JHR
854819;EOG09261JI5
856441;EOG09261JIK
856754;EOG09261JK2
854909;EOG09261JR0
853098;EOG09261JR7
856702;EOG09261JUE
856556;EOG09261JVP
852499;EOG09261JVS
851830;EOG09261JWS
855833;EOG09261JWX
852177;EOG09261JZN
853908;EOG09261K28
853332;EOG09261K28
856603;EOG09261K5D
850924;EOG09261K6C
850450;EOG09261K7Y
851424;EOG09261K81
852886;EOG09261K81
853857;EOG09261K9J
851549;EOG09261K9R
852424;EOG09261KHB
851644;EOG09261KHK
856135;EOG09261KM9
853345;EOG09261KOB
855206;EOG09261KOP
855205;EOG09261KOP
854556;EOG09261KOP
856804;EOG09261KOP
856044;EOG09261KOP
856434;EOG09261KOP
852291;EOG09261KOP
853968;EOG09261KOX
856861;EOG09261KOZ
855244;EOG09261KP0
850996;EOG09261KQ3
850964;EOG09261KQ6
854342;EOG09261KQ6
850441;EOG09261KRX
851788;EOG09261KS4
855975;EOG09261KXP
851531;EOG09261KYB
851960;EOG09261KZ6
856508;EOG09261KZ6
852995;EOG09261L4M
852130;EOG09261L7P
850314;EOG09261L7P
850942;EOG09261LDI
851108;EOG09261LDZ
856595;EOG09261LEU
855648;EOG09261LEX
856788;EOG09261LH1
856789;EOG09261LH1
856783;EOG09261LH1
852689;EOG09261LH1
855399;EOG09261LPY
854010;EOG09261LQA
851295;EOG09261LQA
851295;EOG09261LQA
854637;EOG09261LQA
851655;EOG09261LQF
852152;EOG09261LQL
852683;EOG09261LV0
851112;EOG09261LV7
851918;EOG09261LWU
856398;EOG09261LXP
855029;EOG09261LXS
853086;EOG09261M4S
850770;EOG09261M50
850536;EOG09261M50
855398;EOG09261M50
851352;EOG09261M50
854009;EOG09261M50
853623;EOG09261M50
856640;EOG09261M50
855809;EOG09261M50
856494;EOG09261M50
855023;EOG09261M50
851946;EOG09261M50
856496;EOG09261M50
851944;EOG09261M50
856492;EOG09261M50
853216;EOG09261M50
851943;EOG09261M50
853236;EOG09261M50
851417;EOG09261M50
851333;EOG09261M50
852149;EOG09261M50
853023;EOG09261M78
854190;EOG09261MBO
852685;EOG09261MG9
855971;EOG09261MHA
853904;EOG09261MKZ
853334;EOG09261MKZ
855118;EOG09261MMR
851814;EOG09261MMX
855053;EOG09261MOP
851859;EOG09261MOX
855781;EOG09261MP4
854211;EOG09261MPU
854708;EOG09261MQK
855606;EOG09261MSH
854849;EOG09261MSH
850577;EOG09261MTN
856004;EOG09261MTN
853138;EOG09261MTN
855793;EOG09261MVB
852803;EOG09261MVB
854285;EOG09261N04
853076;EOG09261N1F
855251;EOG09261N20
851897;EOG09261N27
855326;EOG09261N2L
851497;EOG09261N3M
855480;EOG09261N64
854932;EOG09261NHZ
850491;EOG09261NHZ
851818;EOG09261NLR
852550;EOG09261NLY
853944;EOG09261NST
856477;EOG09261NT5
851387;EOG09261NVW
854392;EOG09261NW2
856346;EOG09261O15
855893;EOG09261O15
851779;EOG09261O15
855291;EOG09261O27
851457;EOG09261O3O
856819;EOG09261O4Y
851530;EOG09261O75
850652;EOG09261O75
854710;EOG09261O7R
851330;EOG09261OCZ
853647;EOG09261OG0
855956;EOG09261OG0
856778;EOG09261OHA
854135;EOG09261OIA
850605;EOG09261OIF
850900;EOG09261OKK
853669;EOG09261OLD
852528;EOG09261ONE
853119;EOG09261ONU
855532;EOG09261OSU
855336;EOG09261OUW
853675;EOG09261OXD
855025;EOG09261OXV
855965;EOG09261OZA
855230;EOG09261P1L
855827;EOG09261P1L
851247;EOG09261P3H
854545;EOG09261P3H
856847;EOG09261P5D
855688;EOG09261P66
855481;EOG09261P7G
855602;EOG09261PAE
856517;EOG09261PAE
854976;EOG09261PJZ
856183;EOG09261PNL
853416;EOG09261PNZ
853494;EOG09261PQ5
851752;EOG09261PUF
854664;EOG09261PWY
855137;EOG09261PZ2
856000;EOG09261Q18
850388;EOG09261Q2D
853843;EOG09261Q5L
851798;EOG09261QE9
852112;EOG09261QG4
850880;EOG09261QG4
853126;EOG09261QP8
850758;EOG09261QR3
853342;EOG09261QR3
856161;EOG09261QR5
855981;EOG09261QR8
852035;EOG09261QT6
851193;EOG09261QXC
854529;EOG09261QXC
856472;EOG09261QYO
851829;EOG09261R41
852947;EOG09261R4C
851071;EOG09261R4C
852081;EOG09261RC4
852410;EOG09261RFF
854498;EOG09261RFQ
853376;EOG09261RI7
855460;EOG09261RNC
853389;EOG09261ROY
853788;EOG09261RS7
850522;EOG09261RU1
855865;EOG09261RUP
852495;EOG09261RWJ
856267;EOG09261RWU
851929;EOG09261S0L
852654;EOG09261S0S
852598;EOG09261S15
850829;EOG09261S2J
855425;EOG09261S7X
854257;EOG09261S9J
854503;EOG09261SBX
851205;EOG09261SBX
852439;EOG09261SC0
856915;EOG09261SIC
851594;EOG09261SKT
852946;EOG09261SP6
850892;EOG09261SS1
850717;EOG09261SS4
855557;EOG09261SSE
853617;EOG09261T3K
850690;EOG09261T3K
856626;EOG09261T6U
854948;EOG09261T6U
851152;EOG09261T6U
853585;EOG09261T74
854179;EOG09261T98
855732;EOG09261TBT
850361;EOG09261TBT
856107;EOG09261TBT
852704;EOG09261TD0
854192;EOG09261TEQ
852589;EOG09261TG3
856823;EOG09261TI0
852224;EOG09261TI0
852422;EOG09261TI0
856228;EOG09261TIY
850894;EOG09261TJT
854487;EOG09261TJT
856645;EOG09261TP1
856746;EOG09261TPN
851143;EOG09261TR7
855789;EOG09261TTN
851445;EOG09261TUC
850663;EOG09261TV7
852092;EOG09261TVG
855554;EOG09261UEV
854651;EOG09261UEZ
856760;EOG09261UJ8
851760;EOG09261UJA
854644;EOG09261UKC
856815;EOG09261UMG
856219;EOG09261UN4
851982;EOG09261UOJ
854881;EOG09261UPM
854977;EOG09261UR7
852247;EOG09261UWT
853205;EOG09261UYW
852600;EOG09261UYW
850492;EOG09261UYW
856326;EOG09261UYW
854473;EOG09261UZ5
853651;EOG09261V03
851721;EOG09261V2A
852733;EOG09261V2I
851449;EOG09261V2I
852054;EOG09261V2I
856315;EOG09261V2P
852245;EOG09261V87
856203;EOG09261V9P
851073;EOG09261VD2
853399;EOG09261VDI
852576;EOG09261VDI
854669;EOG09261VEF
853592;EOG09261VEH
854894;EOG09261VEH
856019;EOG09261VI3
851399;EOG09261VU6
855442;EOG09261VUC
852788;EOG09261VUM
852415;EOG09261VZF
853959;EOG09261VZF
854200;EOG09261W1K
855503;EOG09261W2O
856589;EOG09261W3X
853172;EOG09261W3X
856820;EOG09261W4T
855964;EOG09261W52
850527;EOG09261W86
856090;EOG09261W86
852317;EOG09261W90
850982;EOG09261WCK
851654;EOG09261WDY
851844;EOG09261WJ8
851376;EOG09261WUB
856638;EOG09261WUB
854933;EOG09261WVT
850435;EOG09261WVZ
852066;EOG09261WWY
856374;EOG09261WX9
851687;EOG09261X2V
855484;EOG09261X3O
856081;EOG09261X6G
851834;EOG09261X6G
853830;EOG09261X7S
854703;EOG09261X9E
852586;EOG09261XA3
853470;EOG09261XAF
852096;EOG09261XGA
856811;EOG09261XGL
850394;EOG09261XHF
851230;EOG09261XHF
852956;EOG09261XHF
856381;EOG09261XJV
851412;EOG09261XNJ
852025;EOG09261XNU
854094;EOG09261XVD
853019;EOG09261XX0
855580;EOG09261XX0
856260;EOG09261XX0
854717;EOG09261XZ6
850343;EOG09261Y04
851054;EOG09261Y5R
852782;EOG09261Y6S
855900;EOG09261Y7G
854280;EOG09261Y9T
856349;EOG09261YA2
850671;EOG09261YBV
850421;EOG09261YCT
850827;EOG09261YEA
851729;EOG09261YEA
855167;EOG09261YFN
852797;EOG09261YGB
854236;EOG09261YLQ
853785;EOG09261YMC
855608;EOG09261YRA
850625;EOG09261YV6
852192;EOG09261YV7
854349;EOG09261YYV
852478;EOG09261Z14
852293;EOG09261Z14
852331;EOG09261Z14
853039;EOG09261Z14
856279;EOG09261Z14
850631;EOG09261Z14
854447;EOG09261Z14
856444;EOG09261Z14
852902;EOG09261Z2O
854428;EOG09261Z5L
855352;EOG09261Z74
852856;EOG09261Z74
853196;EOG09261Z74
853866;EOG09261ZA7
855917;EOG09261ZFN
854825;EOG09261ZI1
850933;EOG09261ZI6
851742;EOG09261ZJR
853869;EOG09261ZKM
853466;EOG09261ZKM
856054;EOG09261ZLQ
850649;EOG09261ZPH
851117;EOG09261ZPW
854424;EOG09261ZRW
851394;EOG09261ZXE
851584;EOG09261ZXE
853303;EOG09261ZXE
855739;EOG09261ZXZ
850445;EOG0926203I
850462;EOG0926204Z
852235;EOG092620AX
852563;EOG092620CR
856484;EOG092620D2
851095;EOG092620E4
852241;EOG092620EL
853567;EOG092620EL
852644;EOG092620FM
851407;EOG092620IA
854268;EOG092620JR
855625;EOG092620JR
850392;EOG092620JR
853056;EOG092620JR
851587;EOG092620JR
856402;EOG092620JR
854325;EOG092620K7
852596;EOG092620PA
854221;EOG092620U5
853586;EOG092620V3
852591;EOG092620V5
856482;EOG0926210X
854934;EOG0926211S
851843;EOG0926211T
852979;EOG0926211T
851606;EOG0926213Q
855642;EOG0926213Z
854913;EOG09262143
851592;EOG0926217G
851805;EOG0926218N
854279;EOG092621CF
851786;EOG092621CK
855346;EOG092621CP
855444;EOG092621DP
851173;EOG092621F2
851804;EOG092621FT
852095;EOG092621GA
855123;EOG092621GX
856733;EOG092621GY
852366;EOG092621JM
853820;EOG092621KM
855278;EOG092621KM
856001;EOG092621MH
853751;EOG092621OK
852542;EOG092621RO
856411;EOG092621S9
851763;EOG092621VF
851401;EOG092621VP
853512;EOG092621X3
856652;EOG092621YU
852084;EOG092621ZV
856533;EOG0926220K
850656;EOG0926221I
850655;EOG09262266
850774;EOG0926229Z
850330;EOG092622CB
856711;EOG092622DA
856582;EOG092622DA
852774;EOG092622GE
852543;EOG092622GE
856045;EOG092622GS
854511;EOG092622GS
853079;EOG092622M0
851525;EOG092622M0
854088;EOG092622M0
850783;EOG092622RS
856087;EOG092622SQ
855595;EOG09262341
851762;EOG0926234F
855912;EOG0926235L
852796;EOG0926235L
851266;EOG09262387
852494;EOG0926238P
851886;EOG092623A6
856903;EOG092623A9
853169;EOG092623LL
856579;EOG092623LL
854575;EOG092623LL
854575;EOG092623LL
855373;EOG092623LL
852719;EOG092623MX
850950;EOG092623MX
853276;EOG092623N6
851158;EOG092623NN
853203;EOG092623NP
851853;EOG092623PS
850854;EOG092623PS
851750;EOG092623PS
850854;EOG092623PS
852912;EOG092623PS
853485;EOG092623PS
850854;EOG092623PS
850854;EOG092623PS
853179;EOG092623RS
850387;EOG092623WP
852670;EOG092623WR
856896;EOG092623XT
855207;EOG09262414
852624;EOG09262414
854309;EOG0926248P
854822;EOG0926248W
852679;EOG09262493
852872;EOG092624BB
853541;EOG092624CR
854769;EOG092624GA
852821;EOG092624GA
852753;EOG092624JL
851074;EOG092624K6
854056;EOG092624KK
855268;EOG092624KZ
855208;EOG092624LP
854033;EOG092624LP
855138;EOG092624LP
856419;EOG092624NF
850860;EOG092624NF
851964;EOG092624QB
853447;EOG092624SE
852590;EOG092624SJ
853964;EOG092624UB
854248;EOG092624UB
852520;EOG092624UF
852521;EOG092624UF
854888;EOG092624X0
851768;EOG09262516
854346;EOG0926251E
854130;EOG0926251P
856243;EOG0926251P
855084;EOG09262528
850833;EOG0926254R
854891;EOG09262560
853014;EOG09262579
853773;EOG0926257P
854515;EOG0926257V
850618;EOG0926257V
856158;EOG092625AX
855020;EOG092625C5
855018;EOG092625C5
854151;EOG092625C5
852349;EOG092625EL
851468;EOG092625FZ
852196;EOG092625KK
853677;EOG092625KU
852346;EOG092625LV
851710;EOG092625M4
850798;EOG092625M4
855795;EOG092625NE
853827;EOG092625OH
856369;EOG092625OH
852802;EOG092625P1
852748;EOG092625U6
854702;EOG092625YK
852575;EOG0926260H
855422;EOG0926260Q
851831;EOG0926261H
856694;EOG0926261H
855032;EOG0926261H
852063;EOG09262645
853680;EOG0926265O
852525;EOG0926265Q
854655;EOG09262663
853971;EOG09262663
851529;EOG0926267S
850904;EOG0926268B
856108;EOG092626E7
851273;EOG092626EQ
853821;EOG092626HU
853277;EOG092626IT
851600;EOG092626M0
851127;EOG092626M0
854366;EOG092626M0
852962;EOG092626NH
851088;EOG092626NH
855113;EOG092626RV
855042;EOG092626TE
850432;EOG092626TJ
852636;EOG092626ZH
853457;EOG09262700
855984;EOG09262728
854379;EOG09262728
856876;EOG09262739
854623;EOG0926273I
850872;EOG0926273Q
855329;EOG0926273Y
854921;EOG0926273Y
854233;EOG0926274P
855188;EOG0926278B
856771;EOG0926278Q
856031;EOG0926278Q
856581;EOG09262793
851148;EOG092627F1
851488;EOG092627F5
851115;EOG092627F5
855721;EOG092627GT
855953;EOG092627JA
850841;EOG092627JG
856486;EOG092627JL
852513;EOG092627JL
854845;EOG092627L0
852399;EOG092627LU
856716;EOG092627MK
850778;EOG092627PN
851690;EOG092627PN
853887;EOG092627XA
850733;EOG092627ZJ
850825;EOG092627ZJ
852978;EOG092627ZJ
851479;EOG092627ZJ
855008;EOG0926284H
853663;EOG0926285O
853455;EOG092628A0
850647;EOG092628B0
855749;EOG092628FW
851776;EOG092628GM
854942;EOG092628HC
853570;EOG092628JI
851321;EOG092628JI
854223;EOG092628LW
854954;EOG092628SK
853918;EOG092628SP
851977;EOG092628XS
852133;EOG0926290X
854479;EOG09262914
851221;EOG0926296H
852691;EOG0926296H
851032;EOG0926297N
853601;EOG09262981
856078;EOG092629FB
854497;EOG092629HS
856912;EOG092629HS
854058;EOG092629K4
855035;EOG092629KF
851007;EOG092629PL
851848;EOG092629PL
854362;EOG092629PL
851923;EOG092629RT
852171;EOG092629T5
852762;EOG092629TS
852881;EOG092629TS
855905;EOG092629U5
850714;EOG092629UG
853755;EOG092629UG
855470;EOG092629WA
850688;EOG092629WJ
851915;EOG092629WS
852798;EOG092629Z8
855910;EOG092629Z8
855867;EOG092629ZN
853661;EOG09262A3C
851856;EOG09262A65
854198;EOG09262A65
851968;EOG09262A6N
854096;EOG09262A8G
855664;EOG09262AA2
854746;EOG09262AEE
854991;EOG09262AIJ
853620;EOG09262AMW
855385;EOG09262AMW
853999;EOG09262AMW
850471;EOG09262AMW
851354;EOG09262AMW
855049;EOG09262AOQ
855342;EOG09262AS5
852024;EOG09262AU7
856813;EOG09262AV8
853274;EOG09262AZI
853686;EOG09262AZI
852825;EOG09262AZW
854356;EOG09262B1U
852739;EOG09262B5T
856488;EOG09262B5Y
856461;EOG09262B6W
851142;EOG09262BA6
854062;EOG09262BA6
856772;EOG09262BAX
854820;EOG09262BAX
854916;EOG09262BBF
853175;EOG09262BCJ
851618;EOG09262BCZ
854347;EOG09262BHE
1466434;EOG09262BHO
855050;EOG09262BHO
852647;EOG09262BIJ
856761;EOG09262BIJ
855249;EOG09262BM7
854739;EOG09262BO7
852971;EOG09262BP4
855501;EOG09262BPP
850871;EOG09262BPX
855723;EOG09262BPX
851493;EOG09262BPX
855473;EOG09262BVA
856611;EOG09262BVO
856221;EOG09262BW8
854448;EOG09262C5Z
856575;EOG09262CA4
852464;EOG09262CBI
854557;EOG09262CBY
851237;EOG09262CBY
852440;EOG09262CDO
854437;EOG09262CHB
851211;EOG09262CHT
850319;EOG09262CKO
856742;EOG09262CMP
855418;EOG09262CN3
854036;EOG09262CN3
856382;EOG09262CN3
854736;EOG09262CO6
856814;EOG09262CO6
851614;EOG09262CUO
855990;EOG09262CWA
856307;EOG09262CXO
851066;EOG09262CY5
851980;EOG09262CZL
855520;EOG09262D0D
856342;EOG09262D0S
850658;EOG09262D4G
854434;EOG09262D6M
855161;EOG09262DC1
852755;EOG09262DCB
856058;EOG09262DFI
856020;EOG09262DFI
853386;EOG09262DKA
853588;EOG09262DOZ
853695;EOG09262DPL
852108;EOG09262DT2
854050;EOG09262DT2
851995;EOG09262DT2
854079;EOG09262DTE
854660;EOG09262DUL
852729;EOG09262DUV
853369;EOG09262DVU
853880;EOG09262DVU
854030;EOG09262DWO
854483;EOG09262DWO
855950;EOG09262DWV
856379;EOG09262DY2
853581;EOG09262E3A
855977;EOG09262E3Q
851475;EOG09262E4Q
851467;EOG09262E4T
851263;EOG09262E5P
850585;EOG09262E7I
852356;EOG09262E8D
850327;EOG09262E98
852306;EOG09262EF6
852391;EOG09262EGI
852330;EOG09262EJE
851581;EOG09262EJE
852743;EOG09262EK7
855882;EOG09262EK7
853508;EOG09262EKI
856670;EOG09262EKI
851821;EOG09262ENN
855556;EOG09262ENR
853427;EOG09262EQ2
853091;EOG09262EQ2
852806;EOG09262ERS
856675;EOG09262ES8
856057;EOG09262ES8
854925;EOG09262ES8
854072;EOG09262ESF
854071;EOG09262ESF
854864;EOG09262ESH
854790;EOG09262ESR
856665;EOG09262EZB
850370;EOG09262F22
855163;EOG09262F6N
854433;EOG09262F75
851557;EOG09262F75
854284;EOG09262F75
852003;EOG09262F75
853712;EOG09262F75
852834;EOG09262F75
851771;EOG09262F76
855841;EOG09262F76
853099;EOG09262F7P
852189;EOG09262F9K
854721;EOG09262F9K
856855;EOG09262F9K
853538;EOG09262F9Y
852845;EOG09262F9Y
852209;EOG09262FBF
856838;EOG09262FBF
855256;EOG09262FC8
855052;EOG09262FE3
850296;EOG09262FHW
855983;EOG09262FJB
853974;EOG09262FKX
851096;EOG09262FOH
856359;EOG09262FSR
852707;EOG09262FW1
852628;EOG09262G0T
853595;EOG09262G8V
851633;EOG09262G8Y
852324;EOG09262G9J
850752;EOG09262GBZ
854359;EOG09262GC8
853007;EOG09262GE7
856743;EOG09262GJ1
852289;EOG09262GLP
853996;EOG09262GNE
856262;EOG09262GOM
855264;EOG09262GVX
850830;EOG09262GW8
851545;EOG09262GWQ
853159;EOG09262GXD
856014;EOG09262H1X
855783;EOG09262H2A
850453;EOG09262H2A
856647;EOG09262H34
853528;EOG09262H3D
852187;EOG09262H3K
853317;EOG09262H50
853149;EOG09262H5D
850911;EOG09262H8T
856597;EOG09262HA6
855683;EOG09262HEW
852871;EOG09262HF9
852278;EOG09262HF9
855522;EOG09262HHG
856199;EOG09262HIL
856898;EOG09262HIS
850568;EOG09262HIU
854144;EOG09262HIU
852985;EOG09262HKC
855380;EOG09262HON
853212;EOG09262HON
854090;EOG09262HP3
853089;EOG09262HQM
854829;EOG09262HUJ
852069;EOG09262HV7
854974;EOG09262HV7
852344;EOG09262HVA
853772;EOG09262HWK
852883;EOG09262HZB
856467;EOG09262I0R
853984;EOG09262I26
852790;EOG09262I49
852779;EOG09262I5I
854889;EOG09262I6W
854915;EOG09262I6W
855441;EOG09262I6X
851803;EOG09262I7U
853391;EOG09262I98
855446;EOG09262I9R
851028;EOG09262I9W
852128;EOG09262IB1
850614;EOG09262IB1
852639;EOG09262IB1
850317;EOG09262IB1
851900;EOG09262ILK
850691;EOG09262ILV
855176;EOG09262IOW
851474;EOG09262IOW
854919;EOG09262IOW
852144;EOG09262IP2
851981;EOG09262IP8
853304;EOG09262ISC
853932;EOG09262ISC
850504;EOG09262IU1
856530;EOG09262IU1
851368;EOG09262IW1
855778;EOG09262IXO
856335;EOG09262IXO
850419;EOG09262IY3
855757;EOG09262IY3
852661;EOG09262IZ6
851894;EOG09262IZO
856428;EOG09262IZO
850923;EOG09262J0Y
852980;EOG09262J2S
852870;EOG09262J4Q
853097;EOG09262J5Q
854259;EOG09262J6V
855629;EOG09262J6V
853613;EOG09262J7D
856615;EOG09262J7D
855829;EOG09262J7K
854598;EOG09262J8E
854596;EOG09262J8E
854597;EOG09262J8E
853994;EOG09262J9N
853173;EOG09262JAT
852037;EOG09262JGO
852316;EOG09262JIX
852389;EOG09262JJF
852390;EOG09262JJF
851299;EOG09262JJF
856625;EOG09262JJF
851537;EOG09262JJF
850921;EOG09262JKJ
851365;EOG09262JKL
851987;EOG09262JMF
851351;EOG09262JPY
853624;EOG09262JPY
850759;EOG09262JPY
855949;EOG09262JQD
853140;EOG09262JRD
856007;EOG09262JRP
852915;EOG09262JSF
850616;EOG09262JUB
855003;EOG09262JW3
852313;EOG09262JWJ
851617;EOG09262JZK
852974;EOG09262JZW
855449;EOG09262K0O
852880;EOG09262K2E
855788;EOG09262K67
855706;EOG09262K8C
851389;EOG09262K8I
852747;EOG09262K8L
855889;EOG09262K95
852817;EOG09262K95
854690;EOG09262K9A
855407;EOG09262KH8
854318;EOG09262KI3
854384;EOG09262KJA
853840;EOG09262KLO
850519;EOG09262KN8
850415;EOG09262KOR
855753;EOG09262KOR
850345;EOG09262KR7
855366;EOG09262KU4
855952;EOG09262KUJ
855514;EOG09262KVB
853937;EOG09262KX0
851480;EOG09262KXK
855170;EOG09262KXK
855584;EOG09262KZ3
856824;EOG09262L1P
851190;EOG09262L6R
856337;EOG09262L73
851372;EOG09262L7Q
856859;EOG09262L7Q
855517;EOG09262L7Q
855412;EOG09262LAC
852712;EOG09262LDE
852234;EOG09262LF6
853708;EOG09262LI4
856502;EOG09262LK6
852135;EOG09262LK6
851059;EOG09262LOP
852989;EOG09262LOU
856231;EOG09262LOU
854701;EOG09262LOU
855680;EOG09262LOU
854416;EOG09262LP8
856146;EOG09262LPF
855869;EOG09262LQ0
854092;EOG09262LQ0
851135;EOG09262LQT
856391;EOG09262LTY
854029;EOG09262LTY
854029;EOG09262LTY
856121;EOG09262LTY
852314;EOG09262LVO
856766;EOG09262LYR
854337;EOG09262LZ3
854383;EOG09262LZO
851931;EOG09262M0W
855243;EOG09262M2J
851429;EOG09262M2P
856566;EOG09262M6C
853157;EOG09262M6C
856154;EOG09262M7B
854950;EOG09262M7D
854567;EOG09262M8S
850828;EOG09262MBA
851532;EOG09262MEK
852198;EOG09262MFL
855239;EOG09262MI0
855819;EOG09262MI0
851455;EOG09262MJW
854085;EOG09262MM6
853275;EOG09262MMJ
855898;EOG09262MMJ
853688;EOG09262MMJ
855891;EOG09262MMT
850466;EOG09262MNA
851182;EOG09262MNA
